"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Audi","Q5","II","Q5-e Facelifting","hybrydowy plug-in",299,"4x4",139000,135000,119500,"2.0 50 TFSI e 299KM 220kW od 2021",2,1.5,"automatyczna","2021","2025"
"Audi","Q5","II","Q5-e Facelifting","hybrydowy plug-in",367,"4x4",139000,135000,119500,"2.0 55 TFSI e 367KM 270kW od 2021",2,1.5,"automatyczna","2021","2025"
"Audi","Q5","II","Q5-e Sportback","hybrydowy plug-in",299,"4x4",139000,135000,119500,"2.0 50 TFSI e 299KM 220kW od 2021",2,1.8,"automatyczna","2021","2025"
"Audi","Q5","II","Q5-e Sportback","hybrydowy plug-in",367,"4x4",139000,135000,119500,"2.0 55 TFSI e 367KM 270kW od 2021",2,1.8,"automatyczna","2021","2025"
"Audi","Q5","II","SUV Facelifting","benzynowy",204,"4x4",139000,135000,119500,"2.0 40 TFSI MHEV 204KM 150kW od 2022",2,6.9,"automatyczna","2022","2025"
"Audi","Q5","II","SUV Facelifting","benzynowy",265,"4x4",139000,135000,119500,"2.0 45 TFSI 265KM 195kW od 2020",2,9.2,"automatyczna","2020","2025"
"Audi","Q5","II","SUV Facelifting","diesel",163,"na przednią oś",139000,135000,119500,"2.0 35 TDI 163KM 120kW od 2020",2,6.1,"automatyczna","2020","2025"
"Audi","Q5","II","SUV Facelifting","diesel",204,"4x4",139000,135000,119500,"2.0 40 TDI 204KM 150kW od 2020",2,6.9,"automatyczna","2020","2025"
"Audi","Q5","II","Q5 Sportback","benzynowy",204,"4x4",139000,135000,119500,"2.0 40 TFSI MHEV 204KM 150kW od 2022",2,6.9,"automatyczna","2022","2025"
"Audi","Q5","II","Q5 Sportback","benzynowy",265,"4x4",139000,135000,119500,"2.0 45 TFSI 265KM 195kW od 2020",2,9.1,"automatyczna","2020","2025"
"Audi","Q5","II","Q5 Sportback","diesel",163,"na przednią oś",139000,135000,119500,"2.0 35TDI 163KM 120kW od 2021",2,6.2,"automatyczna","2021","2025"
"Audi","Q5","II","Q5 Sportback","diesel",204,"4x4",139000,135000,119500,"2.0 40 TDI 204KM 150kW od 2020",2,6.9,"automatyczna","2020","2025"
"Audi","Q5","II","SQ5 Sportback","diesel",341,"4x4",139000,135000,119500,"3.0 TDI 341KM 251kW od 2020",3,8.6,"automatyczna","2020","2025"
"Audi","Q5","II","SQ5 Facelifting","diesel",341,"4x4",139000,135000,119500,"3.0 TDI 341KM 251kW od 2020",3,7,"automatyczna","2020","2025"
"Audi","Q5","II","Q5-e","hybrydowy plug-in",299,"4x4",139000,135000,119500,"2.0 50 TFSI e 299KM 220kW 2019-2021",2,2,"automatyczna","2019","2021"
"Audi","Q5","II","Q5-e","hybrydowy plug-in",367,"4x4",139000,135000,119500,"2.0 55 TFSI e 367KM 270kW 2019-2021",2,2,"automatyczna","2019","2021"
"Audi","Q5","II","SQ5","benzynowy",354,"4x4",139000,135000,119500,"3.0 TFSI 354KM 260kW 2017-2018",3,8.3,"automatyczna","2017","2018"
"Audi","Q5","II","SQ5","diesel",347,"4x4",139000,135000,119500,"3.0 TDI 347KM 255kW 2018-2020",3,6.8,"automatyczna","2018","2020"
"Audi","Q5","II","SUV","benzynowy",190,"4x4",139000,135000,119500,"2.0 40 TFSI 190KM 140kW 2020",2,9.2,"automatyczna","2020","2020"
"Audi","Q5","II","SUV","benzynowy",245,"4x4",139000,135000,119500,"2.0 45 TFSI 245KM 180kW 2019-2020",2,7.5,"automatyczna","2019","2020"
"Audi","Q5","II","SUV","benzynowy",252,"4x4",139000,135000,119500,"2.0 TFSI 252KM 185kW 2017-2019",2,6.9,"automatyczna","2017","2019"
"Audi","Q5","II","SUV","diesel",163,"na przednią oś",139000,135000,119500,"2.0 35 TDI 163KM 120kW 2019-2020",2,5.6,"automatyczna","2019","2020"
"Audi","Q5","II","SUV","diesel",190,"4x4",139000,135000,119500,"2.0 40 TDI 190KM 140kW 2019-2020",2,5.6,"automatyczna","2019","2020"
"Audi","Q5","II","SUV","diesel",190,"4x4",139000,135000,119500,"2.0 TDI 190KM 140kW 2017-2019",2,5.1,"automatyczna","2017","2019"
"Audi","Q5","II","SUV","diesel",150,"na przednią oś",139000,135000,119500,"2.0 TDI 150KM 110kW 2017-2019",2,4.9,"manualna","2017","2019"
"Audi","Q5","II","SUV","diesel",163,"4x4",139000,135000,119500,"2.0 TDI 163KM 120kW 2018-2019",2,5.2,"automatyczna","2018","2019"
"Audi","Q5","II","SUV","diesel",286,"4x4",139000,135000,119500,"3.0 TDI 286KM 210kW 2017-2019",3,6.2,"automatyczna","2017","2019"
"Audi","Q5","I","SQ5","diesel",313,"4x4",139000,135000,119500,"3.0 TDI 313KM 230kW 2013-2016",3,6.8,"automatyczna","2013","2016"
"Audi","Q5","I","SQ5","diesel",326,"4x4",139000,135000,119500,"3.0 TDI 326KM 240kW 2015-2016",3,6.6,"automatyczna","2015","2016"
"Audi","Q5","I","SQ5","diesel",340,"4x4",139000,135000,119500,"3.0 TDI 340KM 250kW 2016",3,6.6,"automatyczna","2016","2016"
"Audi","Q5","I","SUV Facelifting","benzynowy",225,"4x4",139000,135000,119500,"2.0 TFSI 225KM 165kW 2012-2016",2,7.5,"manualna","2012","2016"
"Audi","Q5","I","SUV Facelifting","benzynowy",180,"4x4",139000,135000,119500,"2.0 TFSI 180KM 132kW 2013-2016",2,7.5,"manualna","2013","2016"
"Audi","Q5","I","SUV Facelifting","benzynowy",245,"4x4",139000,135000,119500,"2.0 TFSI hybrid 245KM 180kW 2012-2016",2,6.9,"automatyczna","2012","2016"
"Audi","Q5","I","SUV Facelifting","benzynowy",272,"4x4",139000,135000,119500,"3.0 TFSI 272KM 200kW 2012-2016",3,8.6,"automatyczna","2012","2016"
"Audi","Q5","I","SUV Facelifting","diesel",143,"na przednią oś",139000,135000,119500,"2.0 TDI 143KM 105kW 2012-2013",2,5.7,"manualna","2012","2013"
"Audi","Q5","I","SUV Facelifting","diesel",177,"4x4",139000,135000,119500,"2.0 TDI 177KM 130kW 2012-2016",2,6.2,"manualna","2012","2016"
"Audi","Q5","I","SUV Facelifting","diesel",150,"na przednią oś",139000,135000,119500,"2.0 TDI 150KM 110kW 2013-2016",2,5.3,"manualna","2013","2016"
"Audi","Q5","I","SUV Facelifting","diesel",150,"4x4",139000,135000,119500,"2.0 TDI clean diesel 150KM 110kW 2014-2016",2,NA,"manualna","2014","2016"
"Audi","Q5","I","SUV Facelifting","diesel",190,"4x4",139000,135000,119500,"2.0 TDI clean diesel 190KM 140kW 2014-2016",2,5.7,"manualna","2014","2016"
"Audi","Q5","I","SUV Facelifting","diesel",245,"4x4",139000,135000,119500,"3.0 TDI 245KM 180kW 2012-2016",3,6.4,"automatyczna","2012","2016"
"Audi","Q5","I","SUV Facelifting","diesel",258,"4x4",139000,135000,119500,"3.0 TDI clean diesel 258KM 190kW 2014-2016",3,6.3,"automatyczna","2014","2016"
"Audi","Q5","I","SUV","benzynowy",211,"4x4",139000,135000,119500,"2.0 TFSI 211KM 155kW 2008-2012",2,8.4,"manualna","2008","2012"
"Audi","Q5","I","SUV","benzynowy",180,"4x4",139000,135000,119500,"2.0 TFSI 180KM 132kW 2010-2012",2,8.4,"manualna","2010","2012"
"Audi","Q5","I","SUV","benzynowy",270,"4x4",139000,135000,119500,"3.2 FSI 270KM 199kW 2008-2012",3.2,9.3,"automatyczna","2008","2012"
"Audi","Q5","I","SUV","diesel",170,"na przednią oś",139000,135000,119500,"2.0 TDI 170KM 125kW 2008-2012",2,NA,"manualna","2008","2012"
"Audi","Q5","I","SUV","diesel",143,"4x4",139000,135000,119500,"2.0 TDI 143KM 105kW 2010-2012",2,NA,"manualna","2010","2012"
"Audi","Q5","I","SUV","diesel",240,"4x4",139000,135000,119500,"3.0 TDI 240KM 177kW 2008-2012",3,7.5,"automatyczna","2008","2012"
"Audi","Q5","I","SUV","hybrydowy",211,"4x4",139000,135000,119500,"2.0 TFSI hybrid 211KM 155kW 2011-2012",2,6.9,"automatyczna","2011","2012"
"Audi","Q6",NA,"SUV e-tron","elektryczny",387,"4x4",NA,NA,NA,"100kWh 387KM 285kW od 2024",NA,19.6,"bezstopniowa","2024","2025"
"Audi","Q6",NA,"SQ6 e-tron","elektryczny",489,"4x4",NA,NA,NA,"100kWh 489KM 360kW od 2024",NA,18.4,"bezstopniowa","2024","2025"
"Audi","Q7","II","SUV Facelifting 2024","benzynowy",340,"4x4",182500,199000,170000,"3.0 55 TFSI 340KM 250kW od 2024",3,11,"automatyczna","2024","2025"
"Audi","Q7","II","SUV Facelifting 2024","diesel",231,NA,182500,199000,170000,"3.0 45 TDI 231KM 170kW od 2024",3,NA,NA,"2024","2025"
"Audi","Q7","II","SUV Facelifting 2024","diesel",286,"4x4",182500,199000,170000,"3.0 50 TDI 286KM 210kW od 2024",3,8.1,"automatyczna","2024","2025"
"Audi","Q7","II","SQ7 Facelifting 2024","benzynowy",507,"4x4",182500,199000,170000,"4.0 TFSI 507KM 373kW od 2024",4,12.7,"automatyczna","2024","2025"
"Audi","Q7","II","Q7-e","hybrydowy plug-in",381,"4x4",182500,199000,170000,"3.0 55 TFSI e 381KM 280kW od 2020",3,3,"automatyczna","2020","2025"
"Audi","Q7","II","Q7-e","hybrydowy plug-in",462,"4x4",182500,199000,170000,"3.0 60 TFSI e 462KM 340kW od 2020",3,3,"automatyczna","2020","2025"
"Audi","Q7","II","SUV Facelifting","benzynowy",340,"4x4",182500,199000,170000,"3.0 55 TFSI 340KM 250kW od 2019",3,10.2,"automatyczna","2019","2025"
"Audi","Q7","II","SUV Facelifting","diesel",231,"4x4",182500,199000,170000,"3.0 45 TDI 231KM 170kW od 2019",3,6.9,"automatyczna","2019","2025"
"Audi","Q7","II","SUV Facelifting","diesel",286,"4x4",182500,199000,170000,"3.0 50 TDI 286KM 210kW od 2019",3,6.9,"automatyczna","2019","2025"
"Audi","Q7","II","SQ7 Facelifting","benzynowy",507,"4x4",182500,199000,170000,"4.0 TFSI 507KM 373kW od 2020",4,12.7,"automatyczna","2020","2025"
"Audi","Q7","II","SQ7 Facelifting","diesel",435,"4x4",182500,199000,170000,"4.0 TDI 435KM 320kW 2019-2020",4,7.6,"automatyczna","2019","2020"
"Audi","Q7","II","SQ7","diesel",435,"4x4",182500,199000,170000,"4.0 TDI 435KM 320kW 2016-2019",4,7.6,"automatyczna","2016","2019"
"Audi","Q7","II","e-tron","hybrydowy",373,"4x4",182500,199000,170000,"3.0 TDI 373KM 274kW 2016-2019",3,1.9,"automatyczna","2016","2019"
"Audi","Q7","II","SUV","benzynowy",333,"4x4",182500,199000,170000,"3.0 TFSI 333KM 245kW 2015-2018",3,NA,"automatyczna","2015","2018"
"Audi","Q7","II","SUV","diesel",231,"4x4",182500,199000,170000,"3.0 45 TDI 231KM 170kW 2018-2019",3,NA,"automatyczna","2018","2019"
"Audi","Q7","II","SUV","diesel",286,"4x4",182500,199000,170000,"3.0 50 TDI 286KM 210kW 2018-2019",3,6.9,"automatyczna","2018","2019"
"Audi","Q7","II","SUV","diesel",272,"4x4",182500,199000,170000,"3.0 TDI 272KM 200kW 2015-2018",3,6.1,"automatyczna","2015","2018"
"Audi","Q7","II","SUV","diesel",218,"4x4",182500,199000,170000,"3.0 TDI 218KM 160kW 2015-2018",3,5.5,"automatyczna","2015","2018"
"Audi","Q7","I","SUV Facelifting","benzynowy",333,"4x4",182500,199000,170000,"3.0 TFSI 333KM 245kW 2009-2015",3,10.7,"automatyczna","2009","2015"
"Audi","Q7","I","SUV Facelifting","benzynowy",272,"4x4",182500,199000,170000,"3.0 TFSI 272KM 200kW 2009-2015",3,10.7,"automatyczna","2009","2015"
"Audi","Q7","I","SUV Facelifting","diesel",240,"4x4",182500,199000,170000,"3.0 TDI 240KM 177kW 2009-2011",3,7.4,"automatyczna","2009","2011"
"Audi","Q7","I","SUV Facelifting","diesel",245,"4x4",182500,199000,170000,"3.0 TDI clean diesel 245KM 180kW 2014-2015",3,7.4,"automatyczna","2014","2015"
"Audi","Q7","I","SUV Facelifting","diesel",204,"4x4",182500,199000,170000,"3.0 TDI DPF 204KM 150kW 2011-2015",3,7.2,"automatyczna","2011","2015"
"Audi","Q7","I","SUV Facelifting","diesel",245,"4x4",182500,199000,170000,"3.0 TDI DPF 245KM 180kW 2011-2015",3,NA,"automatyczna","2011","2015"
"Audi","Q7","I","SUV Facelifting","diesel",340,"4x4",182500,199000,170000,"4.2 TDI DPF 340KM 250kW 2009-2015",4.2,9.2,"automatyczna","2009","2015"
"Audi","Q7","I","SUV Facelifting V12 TDI quattro","diesel",500,"4x4",182500,199000,170000,"6.0 TDI V12 500KM 368kW 2009-2011",6,11.3,"automatyczna","2009","2011"
"Audi","Q7","I","SUV","benzynowy",280,"4x4",182500,199000,170000,"3.6 FSI 280KM 206kW 2005-2009",3.6,12.7,"automatyczna","2005","2009"
"Audi","Q7","I","SUV","benzynowy",350,"4x4",182500,199000,170000,"4.2 i V8 quattro 350KM 257kW 2005-2009",4.2,13.8,"manualna","2005","2009"
"Audi","Q7","I","SUV","diesel",211,NA,182500,199000,170000,"3.0 TDI 211KM 155kW 2006-2007",3,NA,NA,"2006","2007"
"Audi","Q7","I","SUV","diesel",233,"4x4",182500,199000,170000,"3.0 TDI quattro 233KM 171kW 2005-2009",3,10.4,"manualna","2005","2009"
"Audi","Q7","I","SUV","diesel",240,"4x4",182500,199000,170000,"3.0TDI DPF Tiptronic Quattro 240KM 177kW 2009",3,8.9,"manualna","2009","2009"
"Audi","Q7","I","SUV","diesel",326,NA,182500,199000,170000,"4.2 TDI 326KM 240kW 2005-2009",4.2,NA,NA,"2005","2009"
"Audi","Q7","I","SUV","diesel",340,"4x4",182500,199000,170000,"4.2TDI DPF Tiptronic Quattro 340KM 250kW 2009",4.2,11.1,"manualna","2009","2009"
"Audi","Q8",NA,"e-tron","elektryczny",408,"4x4",182000,195000,189000,"114kWh 408KM 300kW od 2023",NA,24.4,"automatyczna","2023","2025"
"Audi","Q8",NA,"e-tron","elektryczny",340,"4x4",182000,195000,189000,"95kWh 340KM 250kW od 2023",NA,24,"automatyczna","2023","2025"
"Audi","Q8",NA,"e-tron Sportback","elektryczny",408,"4x4",182000,195000,189000,"114kWh 408KM 300kW od 2023",NA,24.1,"automatyczna","2023","2025"
"Audi","Q8",NA,"e-tron Sportback","elektryczny",340,"4x4",182000,195000,189000,"95kWh 340KM 250kW od 2023",NA,23.7,"automatyczna","2023","2025"
"Audi","Q8",NA,"SUV Facelifting","benzynowy",340,"4x4",182000,195000,189000,"3.0 55 TFSI 340KM 250kW od 2023",3,9.1,"automatyczna","2023","2025"
"Audi","Q8",NA,"SUV Facelifting","diesel",231,"4x4",182000,195000,189000,"3.0 45 TDI 231KM 170kW od 2023",3,6.7,"automatyczna","2023","2025"
"Audi","Q8",NA,"SUV Facelifting","diesel",286,"4x4",182000,195000,189000,"3.0 50 TDI 286KM 210kW od 2023",3,6.8,"automatyczna","2023","2025"
"Audi","Q8",NA,"SQ8 Facelifting","benzynowy",507,"4x4",182000,195000,189000,"4.0 TFSI 507KM 373kW od 2023",4,12.9,"automatyczna","2023","2025"
"Audi","Q8",NA,"e-tron Facelifting","elektryczny",370,NA,182000,195000,189000,"106kWh 370KM 272kW od 2023",NA,NA,NA,"2023","2025"
"Audi","Q8",NA,"SQ8 e-tron","elektryczny",503,"4x4",182000,195000,189000,"106kWh 503KM 370kW od 2023",NA,24.7,"automatyczna","2023","2025"
"Audi","Q8",NA,"SQ8 e-tron Sportback","elektryczny",503,"4x4",182000,195000,189000,"106kWh 503KM 370kW od 2023",NA,24.7,"automatyczna","2023","2025"
"Audi","Q8",NA,"Q8-e","hybrydowy plug-in",381,"4x4",182000,195000,189000,"3.0 55 381KM 280kW od 2020",3,3.1,"automatyczna","2020","2025"
"Audi","Q8",NA,"Q8-e","hybrydowy plug-in",462,"4x4",182000,195000,189000,"3.0 60 462KM 340kW od 2020",3,3.1,"automatyczna","2020","2025"
"Audi","Q8",NA,"SQ8","benzynowy",507,"4x4",182000,195000,189000,"4.0 TFSI 507KM 373kW od 2020",4,12.9,"automatyczna","2020","2025"
"Audi","Q8",NA,"SQ8","diesel",435,"4x4",182000,195000,189000,"4.0 TDI V8 435KM 320kW 2019-2020",4,7.8,"automatyczna","2019","2020"
"Audi","Q8",NA,"RS Q8","benzynowy",600,"4x4",182000,195000,189000,"4.0 TFSI 600KM 441kW od 2019",4,14.1,"automatyczna","2019","2025"
"Audi","Q8",NA,"SUV","benzynowy",340,"4x4",182000,195000,189000,"3.0 55 TFSI 340KM 250kW od 2019",3,9.1,"automatyczna","2019","2025"
"Audi","Q8",NA,"SUV","diesel",231,"4x4",182000,195000,189000,"3.0 45 TDI 231KM 170kW od 2019",3,6.7,"automatyczna","2019","2025"
"Audi","Q8",NA,"SUV","diesel",286,"4x4",182000,195000,189000,"3.0 50 TDI 286KM 210kW od 2018",3,6.8,"automatyczna","2018","2025"
"Audi","R8","II","Coupe Facelifting","benzynowy",570,"4x4",398000,349000,404500,"5.2 FSI 570KM 419kW od 2019",5.2,12.9,"automatyczna","2019","2025"
"Audi","R8","II","Coupe Facelifting","benzynowy",620,"na tylną oś",398000,349000,404500,"5.2 FSI 620KM 456kW od 2019",5.2,13.1,"automatyczna","2019","2025"
"Audi","R8","II","Spyder Facelifting","benzynowy",570,"4x4",398000,349000,404500,"5.2 FSI 570KM 419kW od 2019",5.2,13,"automatyczna","2019","2025"
"Audi","R8","II","Spyder Facelifting","benzynowy",620,"na tylną oś",398000,349000,404500,"5.2 FSI 620KM 456kW od 2019",5.2,13.3,"automatyczna","2019","2025"
"Audi","R8","II","Spyder","benzynowy",540,"4x4",398000,349000,404500,"5.2 FSI 540KM 397kW 2015-2018",5.2,11.7,"automatyczna","2015","2018"
"Audi","R8","II","Spyder","benzynowy",610,"4x4",398000,349000,404500,"5.2 FSI plus 610KM 449kW 2017-2018",5.2,12.5,"automatyczna","2017","2018"
"Audi","R8","II","Coupe","benzynowy",540,"4x4",398000,349000,404500,"5.2 V10 540KM 397kW 2015-2018",5.2,NA,"automatyczna","2015","2018"
"Audi","R8","II","Coupe","benzynowy",610,"4x4",398000,349000,404500,"5.2 V10 Plus 610KM 449kW 2015-2018",5.2,12.3,"automatyczna","2015","2018"
"Audi","R8","I","Coupe Facelifting","benzynowy",430,"4x4",398000,349000,404500,"4.2 FSI 430KM 316kW 2012-2015",4.2,14.2,"manualna","2012","2015"
"Audi","R8","I","Coupe Facelifting","benzynowy",525,"4x4",398000,349000,404500,"5.2 FSI 525KM 386kW 2012-2015",5.2,14.7,"manualna","2012","2015"
"Audi","R8","I","Coupe Facelifting","benzynowy",550,"4x4",398000,349000,404500,"5.2 FSI 550KM 405kW 2012-2015",5.2,12.9,"manualna","2012","2015"
"Audi","R8","I","Spyder Facelifting","benzynowy",430,"4x4",398000,349000,404500,"4.2 FSI 430KM 316kW 2012-2015",4.2,14.4,"manualna","2012","2015"
"Audi","R8","I","Spyder Facelifting","benzynowy",525,"4x4",398000,349000,404500,"5.2 FSI 525KM 386kW 2012-2015",5.2,14.9,"manualna","2012","2015"
"Audi","R8","I","Spyder","benzynowy",430,"4x4",398000,349000,404500,"4.2 V8 FSI 430KM 316kW 2011-2015",4.2,14.4,"manualna","2011","2015"
"Audi","R8","I","Spyder","benzynowy",525,"4x4",398000,349000,404500,"5.2 V10 FSI 525KM 386kW 2009-2015",5.2,NA,"manualna","2009","2015"
"Audi","R8","I","Coupe","benzynowy",420,"4x4",398000,349000,404500,"4.2 V8 FSI 420KM 309kW 2006-2010",4.2,14.6,"manualna","2006","2010"
"Audi","R8","I","Coupe","benzynowy",430,"4x4",398000,349000,404500,"4.2 V8 FSI 430KM 316kW 2011-2015",4.2,NA,"manualna","2011","2015"
"Audi","R8","I","Coupe","benzynowy",525,"4x4",398000,349000,404500,"5.2 V10 FSI 525KM 386kW 2007-2015",5.2,14.7,"manualna","2007","2015"
"Audi","100","C4","S4","benzynowy",230,"4x4",19990,19900,10900,"2.2 Turbo 230KM 169kW 1991-1994",2.2,10.7,"manualna","1991","1994"
"Audi","100","C4","S4","benzynowy",280,"4x4",19990,19900,10900,"4.2 V8 280KM 206kW 1992-1994",4.2,13,"manualna","1992","1994"
"Audi","100","C4","S4","benzynowy",290,NA,19990,19900,10900,"4.2 V8 290KM 213kW 1994",4.2,NA,NA,"1994","1994"
"Audi","100","C4","Avant","benzynowy",101,"na przednią oś",19990,19900,10900,"2.0 101KM 74kW 1991-1994",2,8.5,"manualna","1991","1994"
"Audi","100","C4","Avant","benzynowy",137,"na przednią oś",19990,19900,10900,"2.0 137KM 101kW 1990-1994",2,9,"manualna","1990","1994"
"Audi","100","C4","Avant","benzynowy",115,"na przednią oś",19990,19900,10900,"2.0 E 115KM 85kW 1991-1994",2,8.9,"manualna","1991","1994"
"Audi","100","C4","Avant","benzynowy",115,"4x4",19990,19900,10900,"2.0 E quattro 115KM 85kW 1990-1992",2,8.5,"manualna","1990","1992"
"Audi","100","C4","Avant","benzynowy",133,"na przednią oś",19990,19900,10900,"2.3 E 133KM 98kW 1991-1994",2.3,8.9,"manualna","1991","1994"
"Audi","100","C4","Avant","benzynowy",133,"4x4",19990,19900,10900,"2.3 E quattro 133KM 98kW 1991-1994",2.3,9.6,"manualna","1991","1994"
"Audi","100","C4","Avant","benzynowy",150,"na przednią oś",19990,19900,10900,"2.6 V6 150KM 110kW 1992-1994",2.6,9.5,"manualna","1992","1994"
"Audi","100","C4","Avant","benzynowy",150,"4x4",19990,19900,10900,"2.6 V6 quattro 150KM 110kW 1992-1994",2.6,10,"manualna","1992","1994"
"Audi","100","C4","Avant","benzynowy",174,"na przednią oś",19990,19900,10900,"2.8 E V6 174KM 128kW 1991-1994",2.8,8.6,"manualna","1991","1994"
"Audi","100","C4","Avant","benzynowy",174,"4x4",19990,19900,10900,"2.8 E V6 quattro 174KM 128kW 1991-1994",2.8,10.8,"manualna","1991","1994"
"Audi","100","C4","Avant","diesel",82,"na przednią oś",19990,19900,10900,"2.4 D 82KM 60kW 1991-1994",2.4,7.6,"manualna","1991","1994"
"Audi","100","C4","Avant","diesel",115,"na przednią oś",19990,19900,10900,"2.5 TDI 115KM 85kW 1991-1994",2.5,6.4,"manualna","1991","1994"
"Audi","100","C4","Sedan","benzynowy",101,"na przednią oś",19990,19900,10900,"2.0 101KM 74kW 1990-1994",2,8.3,"manualna","1990","1994"
"Audi","100","C4","Sedan","benzynowy",115,"na przednią oś",19990,19900,10900,"2.0 E 115KM 85kW 1990-1994",2,8.5,"manualna","1990","1994"
"Audi","100","C4","Sedan","benzynowy",137,"na przednią oś",19990,19900,10900,"2.0 E 16V 137KM 101kW 1992-1994",2,9.5,"manualna","1992","1994"
"Audi","100","C4","Sedan","benzynowy",115,"4x4",19990,19900,10900,"2.0 E quattro 115KM 85kW 1990-1992",2,9.2,"manualna","1990","1992"
"Audi","100","C4","Sedan","benzynowy",133,"na przednią oś",19990,19900,10900,"2.3 E 133KM 98kW 1990-1994",2.3,9.5,"manualna","1990","1994"
"Audi","100","C4","Sedan","benzynowy",133,"4x4",19990,19900,10900,"2.3 E quattro 133KM 98kW 1990-1994",2.3,9.9,"manualna","1990","1994"
"Audi","100","C4","Sedan","benzynowy",150,"na przednią oś",19990,19900,10900,"2.6 V6 150KM 110kW 1992-1994",2.6,9.4,"manualna","1992","1994"
"Audi","100","C4","Sedan","benzynowy",150,"4x4",19990,19900,10900,"2.6 V6 quattro 150KM 110kW 1992-1994",2.6,10.4,"manualna","1992","1994"
"Audi","100","C4","Sedan","benzynowy",174,"na przednią oś",19990,19900,10900,"2.8 E V6 174KM 128kW 1990-1994",2.8,9.4,"manualna","1990","1994"
"Audi","100","C4","Sedan","benzynowy",174,"4x4",19990,19900,10900,"2.8 E V6 quattro 174KM 128kW 1990-1994",2.8,10.5,"manualna","1990","1994"
"Audi","100","C4","Sedan","diesel",82,"na przednią oś",19990,19900,10900,"2.4 D 82KM 60kW 1991-1994",2.4,7.5,"manualna","1991","1994"
"Audi","100","C4","Sedan","diesel",115,"na przednią oś",19990,19900,10900,"2.5 TDI 115KM 85kW 1991-1994",2.5,6.3,"manualna","1991","1994"
"Audi","100","C3","Sedan","benzynowy",75,"na przednią oś",19990,19900,10900,"1.8 75KM 55kW 1982-1987",1.8,7.7,"manualna","1982","1987"
"Audi","100","C3","Sedan","benzynowy",88,"na przednią oś",19990,19900,10900,"1.8 88KM 65kW 1986-1988",1.8,8.4,"manualna","1986","1988"
"Audi","100","C3","Sedan","benzynowy",90,"na przednią oś",19990,19900,10900,"1.8 90KM 66kW 1983-1989",1.8,7.2,"manualna","1983","1989"
"Audi","100","C3","Sedan","benzynowy",90,"na przednią oś",19990,19900,10900,"1.8 KAT 90KM 66kW 1988-1990",1.8,8.3,"manualna","1988","1990"
"Audi","100","C3","Sedan","benzynowy",88,NA,19990,19900,10900,"1.8 quattro 88KM 65kW 1986-1990",1.8,NA,"manualna","1986","1990"
"Audi","100","C3","Sedan","benzynowy",90,"4x4",19990,19900,10900,"1.8 quattro 90KM 66kW 1984-1988",1.8,8.2,"manualna","1984","1988"
"Audi","100","C3","Sedan","benzynowy",90,"4x4",19990,19900,10900,"1.8 quattro KAT 90KM 66kW 1988-1990",1.8,9,"manualna","1988","1990"
"Audi","100","C3","Sedan","benzynowy",100,"na przednią oś",19990,19900,10900,"1.9 100KM 74kW 1982-1984",1.9,8.1,"manualna","1982","1984"
"Audi","100","C3","Sedan","benzynowy",113,NA,19990,19900,10900,"2.0 113KM 83kW 1986-1987",2,NA,NA,"1986","1987"
"Audi","100","C3","Sedan","benzynowy",115,"na przednią oś",19990,19900,10900,"2.0 115KM 85kW 1984-1987",2,8.9,"manualna","1984","1987"
"Audi","100","C3","Sedan","benzynowy",115,"na przednią oś",19990,19900,10900,"2.0 KAT 115KM 85kW 1988-1990",2,8.9,"manualna","1988","1990"
"Audi","100","C3","Sedan","benzynowy",136,"na przednią oś",19990,19900,10900,"2.1 136KM 100kW 1982-1984",2.1,9.4,"manualna","1982","1984"
"Audi","100","C3","Sedan","benzynowy",115,"na przednią oś",19990,19900,10900,"2.2 115KM 85kW 1984-1986",2.2,9.8,"manualna","1984","1986"
"Audi","100","C3","Sedan","benzynowy",138,"na przednią oś",19990,19900,10900,"2.2 138KM 101kW 1984-1988",2.2,9,"manualna","1984","1988"
"Audi","100","C3","Sedan","benzynowy",120,"4x4",19990,19900,10900,"2.2 E quattro 120KM 88kW 1985-1986",2.2,10.6,"manualna","1985","1986"
"Audi","100","C3","Sedan","benzynowy",165,"4x4",19990,19900,10900,"2.2 E Turbo quattro 165KM 121kW 1986-1990",2.2,10.8,"manualna","1986","1990"
"Audi","100","C3","Sedan","benzynowy",138,"na przednią oś",19990,19900,10900,"2.2 KAT 138KM 101kW 1989-1990",2.2,9,"manualna","1989","1990"
"Audi","100","C3","Sedan","benzynowy",138,"4x4",19990,19900,10900,"2.2 quattro 138KM 101kW 1984-1988",2.2,9.4,"manualna","1984","1988"
"Audi","100","C3","Sedan","benzynowy",138,"4x4",19990,19900,10900,"2.2 quattro KAT 138KM 101kW 1989-1990",2.2,9.4,"manualna","1989","1990"
"Audi","100","C3","Sedan","benzynowy",190,NA,19990,19900,10900,"2.2 Turbo 190KM 140kW 1988-1990",2.2,NA,"manualna","1988","1990"
"Audi","100","C3","Sedan","benzynowy",200,NA,19990,19900,10900,"2.2 Turbo 200KM 147kW 1988-1990",2.2,NA,"manualna","1988","1990"
